% S&P 500 return data obtained from the CRSP Index File on the S&P 500 via WRDS. Raw monthly
% bond data are averages of 20-year and 30-year T-bond returns obtained from US Treasury 
% and Inflation Indexes via WRDS.

20050630	0.001717	0.0201765
20050729	0.037374	-0.0340005
20050831	-0.009159	0.0341655
20050930	0.008001	-0.0371835
20051031	-0.015552	-0.021217
20051130	0.038365	0.0102285
20051230	-0.00006	0.026928
20060131	0.026426	-0.013544
20060228	0.002426	0.010765
20060331	0.012909	-0.0478525
20060428	0.012057	-0.031258
20060531	-0.028318	-0.003578
20060630	0.001558	0.010746
20060731	0.00555	0.0221175
20060831	0.02417	0.0312585
20060929	0.026487	0.0199335
20061031	0.032514	0.009811
20061130	0.018385	0.0244795
20061229	0.013759	-0.0296275
20070131	0.01535	-0.0091065
20070228	-0.019269	0.0323485
20070330	0.010896	-0.016764
20070430	0.043991	0.008386
20070531	0.034459	-0.0232365
20070629	-0.016624	-0.0110945
20070731	-0.031192	0.034697
20070831	0.015109	0.016241
20070928	0.037485	0.0018885
20071031	0.017362	0.017106
20071130	-0.041217	0.055712
20071231	-0.006098	-0.0074035
20080131	-0.061183	0.0255705
20080229	-0.031409	-0.003593
20080331	-0.003492	0.0170545
20080430	0.048629	-0.0220005
20080530	0.012986	-0.033115
20080630	-0.082819	0.0299835
20080731	-0.007309	-0.0024735
20080829	0.014955	0.026132
20080930	-0.085467	0.0150645
20081031	-0.166979	-0.0216695
20081128	-0.073512	0.159272
20081231	0.011995	0.1189885
20090130	-0.082615	-0.1266565
20090227	-0.103584	-0.010312
20090331	0.087634	0.0462475
20090430	0.09423	-0.0729115
20090529	0.05464	-0.035747
20090630	0.002475	0.0058635
20090731	0.074482	0.0080205
20090831	0.034756	0.022683
20090930	0.036564	0.020619
20091030	-0.018259	-0.019534
20091130	0.060257	0.012741
20091231	0.018983	-0.0601415
20100129	-0.035751	0.028446
20100226	0.030426	-0.005295
20100331	0.061014	-0.016895
20100430	0.015924	0.032309
20100528	-0.080111	0.047244
20100630	-0.053525	0.052325
20100730	0.072407	-0.00704
20100831	-0.045434	0.080186
20100930	0.090383	-0.0223465
20101029	0.038736	-0.038384
20101130	-0.000055	-0.017658
20101231	0.067058	-0.036194
